job_title,experience_level,years_of_experience,education_required,annual_salary_usd,country,remote_work,company_size,industry
ML Engineer,Mid (3-5 yrs),6,Bachelor's,185000.0,USA,Fully Remote,Mid-size (501-5000),Education
AI Research Scientist,Senior (6-9 yrs),12,Master's,167000.0,UK,Fully Remote,SME (51-500),Finance
AI Product Manager,Senior (6-9 yrs),7,Associate's,196000.0,Canada,Hybrid,Enterprise (5000+),Healthcare
AI Product Manager,Senior (6-9 yrs),10,Master's,140000.0,China,On-site,Mid-size (501-5000),Retail
RAG Engineer,Lead (10+ yrs),4,Master's,145000.0,China,Hybrid,Startup (1-50),Education
LLM Engineer,Mid (3-5 yrs),8,Bootcamp/Self-taught,232000.0,Australia,Fully Remote,Big Tech (FAANG+),Finance
AI Engineer,Entry (0-2 yrs),6,Bootcamp/Self-taught,100000.0,USA,Hybrid,SME (51-500),Manufacturing
AI Engineer,Senior (6-9 yrs),3,Bootcamp/Self-taught,213000.0,USA,Fully Remote,Big Tech (FAANG+),Media
Senior Data Scientist,Senior (6-9 yrs),8,PhD,188000.0,UK,Hybrid,Startup (1-50),Retail
Data Scientist,Senior (6-9 yrs),7,Master's,138000.0,China,On-site,Mid-size (501-5000),Manufacturing
AI Engineer,Entry (0-2 yrs),2,PhD,100000.0,India,On-site,SME (51-500),Consulting
AI Ethics Officer,Senior (6-9 yrs),7,Master's,134000.0,Netherlands,Fully Remote,SME (51-500),Government
Senior ML Engineer,Mid (3-5 yrs),5,Associate's,213000.0,USA,Fully Remote,Mid-size (501-5000),Energy
Prompt Engineer,Lead (10+ yrs),2,Bootcamp/Self-taught,233000.0,Singapore,Fully Remote,Big Tech (FAANG+),Manufacturing
AI Engineer,Mid (3-5 yrs),3,Bootcamp/Self-taught,113000.0,Australia,Fully Remote,Mid-size (501-5000),Healthcare
Data Engineer (AI),Lead (10+ yrs),5,Associate's,172000.0,Australia,Fully Remote,Mid-size (501-5000),Retail
AI Agent Developer,Entry (0-2 yrs),6,Bootcamp/Self-taught,155000.0,USA,Fully Remote,Mid-size (501-5000),Government
AI Solutions Architect,Senior (6-9 yrs),7,PhD,180000.0,India,Fully Remote,SME (51-500),Healthcare
Multimodal AI Engineer,Senior (6-9 yrs),6,Bootcamp/Self-taught,343000.0,USA,On-site,Mid-size (501-5000),Technology
Senior Data Scientist,Lead (10+ yrs),9,Master's,225000.0,UK,Hybrid,SME (51-500),Automotive
Prompt Engineer,Entry (0-2 yrs),2,Bachelor's,108000.0,USA,Fully Remote,Startup (1-50),Retail
Multimodal AI Engineer,Entry (0-2 yrs),8,Associate's,160000.0,India,Hybrid,Enterprise (5000+),Consulting
AI Engineer,Lead (10+ yrs),8,PhD,222000.0,Japan,Fully Remote,Mid-size (501-5000),Finance
Senior ML Engineer,Senior (6-9 yrs),10,Bootcamp/Self-taught,258000.0,USA,Hybrid,Mid-size (501-5000),Retail
AI Security Engineer,Mid (3-5 yrs),4,PhD,140000.0,Canada,On-site,Startup (1-50),Media
LLM Engineer,Entry (0-2 yrs),5,Bootcamp/Self-taught,160000.0,France,Fully Remote,Enterprise (5000+),Education
Prompt Engineer,Lead (10+ yrs),5,Bootcamp/Self-taught,172000.0,USA,Fully Remote,Startup (1-50),Technology
Computer Vision Engineer,Entry (0-2 yrs),8,Associate's,145000.0,Singapore,Hybrid,Big Tech (FAANG+),Consulting
Data Scientist,Senior (6-9 yrs),7,Associate's,153000.0,Switzerland,On-site,Enterprise (5000+),Technology
AI Compliance Manager,Mid (3-5 yrs),8,PhD,140000.0,Australia,On-site,Enterprise (5000+),Automotive
AI Ethics Officer,Lead (10+ yrs),6,Master's,212000.0,USA,On-site,Startup (1-50),Retail
AI Engineer,Entry (0-2 yrs),3,Bootcamp/Self-taught,100000.0,China,Hybrid,Startup (1-50),Retail
AI Ethics Officer,Entry (0-2 yrs),10,Associate's,110000.0,Switzerland,Fully Remote,Enterprise (5000+),Manufacturing
Multimodal AI Engineer,Mid (3-5 yrs),5,Master's,241000.0,Australia,Fully Remote,Big Tech (FAANG+),Healthcare
AI Infrastructure Eng,Entry (0-2 yrs),5,Associate's,140000.0,USA,On-site,SME (51-500),Consulting
Senior ML Engineer,Entry (0-2 yrs),7,Bachelor's,180000.0,Canada,Fully Remote,Startup (1-50),Education
MLOps Engineer,Mid (3-5 yrs),3,PhD,233000.0,UAE,Fully Remote,Big Tech (FAANG+),Government
Deep Learning Engineer,Mid (3-5 yrs),5,Bootcamp/Self-taught,204000.0,USA,On-site,Enterprise (5000+),Retail
Robotics Engineer (AI),Entry (0-2 yrs),9,PhD,125000.0,Australia,Hybrid,Startup (1-50),Healthcare
AI Infrastructure Eng,Senior (6-9 yrs),4,Bootcamp/Self-taught,230000.0,USA,Hybrid,SME (51-500),Finance
ML Engineer,Mid (3-5 yrs),7,PhD,293000.0,USA,Fully Remote,Big Tech (FAANG+),Retail
AI Research Scientist,Entry (0-2 yrs),10,Master's,115000.0,Japan,Fully Remote,Startup (1-50),Technology
ML Engineer,Mid (3-5 yrs),9,Master's,203000.0,Singapore,Fully Remote,Big Tech (FAANG+),Energy
Generative AI Engineer,Entry (0-2 yrs),5,Bootcamp/Self-taught,150000.0,Singapore,Fully Remote,Startup (1-50),Government
Generative AI Engineer,Lead (10+ yrs),3,Bootcamp/Self-taught,202000.0,Australia,Hybrid,SME (51-500),Education
AI Agent Developer,Entry (0-2 yrs),6,Bootcamp/Self-taught,155000.0,China,Hybrid,Big Tech (FAANG+),Education
Robotics Engineer (AI),Senior (6-9 yrs),3,Associate's,237000.0,USA,Hybrid,Big Tech (FAANG+),Manufacturing
LLM Engineer,Lead (10+ yrs),8,Bachelor's,250000.0,Singapore,Hybrid,Startup (1-50),Research
Robotics Engineer (AI),Lead (10+ yrs),3,Bachelor's,265000.0,Global,Hybrid,Mid-size (501-5000),Manufacturing
AI Research Scientist,Lead (10+ yrs),6,Associate's,115000.0,India,Hybrid,Startup (1-50),Consulting
Deep Learning Engineer,Senior (6-9 yrs),9,Master's,324000.0,USA,Hybrid,SME (51-500),Research
Senior ML Engineer,Lead (10+ yrs),11,Associate's,228000.0,Germany,On-site,Mid-size (501-5000),Manufacturing
Robotics Engineer (AI),Mid (3-5 yrs),7,PhD,155000.0,Netherlands,On-site,Mid-size (501-5000),Education
Multimodal AI Engineer,Senior (6-9 yrs),7,Associate's,239000.0,Switzerland,Hybrid,Enterprise (5000+),Research
MLOps Engineer,Senior (6-9 yrs),7,Bachelor's,152000.0,Canada,Fully Remote,Startup (1-50),Healthcare
NLP Engineer,Senior (6-9 yrs),8,PhD,284000.0,Global,Hybrid,SME (51-500),Healthcare
AI Agent Developer,Senior (6-9 yrs),6,Bachelor's,348000.0,USA,Fully Remote,Mid-size (501-5000),Healthcare
AI Compliance Manager,Senior (6-9 yrs),4,Master's,234000.0,Global,Fully Remote,Big Tech (FAANG+),Retail
Robotics Engineer (AI),Mid (3-5 yrs),3,PhD,154000.0,Netherlands,Hybrid,Enterprise (5000+),Finance
Senior ML Engineer,Senior (6-9 yrs),9,Bachelor's,180000.0,India,On-site,SME (51-500),Education
Data Scientist,Senior (6-9 yrs),5,Bootcamp/Self-taught,148000.0,USA,Hybrid,Startup (1-50),Retail
RAG Engineer,Mid (3-5 yrs),5,Bachelor's,256000.0,USA,Hybrid,Enterprise (5000+),Retail
Multimodal AI Engineer,Mid (3-5 yrs),9,Bachelor's,207000.0,Netherlands,Hybrid,Enterprise (5000+),Media
RAG Engineer,Senior (6-9 yrs),7,PhD,237000.0,UK,Hybrid,Enterprise (5000+),Healthcare
Data Scientist,Entry (0-2 yrs),3,PhD,138000.0,Canada,Hybrid,Mid-size (501-5000),Energy
Multimodal AI Engineer,Lead (10+ yrs),3,Bachelor's,160000.0,India,Fully Remote,Enterprise (5000+),Manufacturing
Senior Data Scientist,Entry (0-2 yrs),7,Associate's,157000.0,China,Hybrid,Startup (1-50),Automotive
AI Security Engineer,Entry (0-2 yrs),8,Bootcamp/Self-taught,140000.0,Switzerland,On-site,Enterprise (5000+),Technology
NLP Engineer,Entry (0-2 yrs),7,Master's,148000.0,Japan,Hybrid,Enterprise (5000+),Automotive
Prompt Engineer,Senior (6-9 yrs),2,Bachelor's,160000.0,Switzerland,Hybrid,Mid-size (501-5000),Media
NLP Engineer,Entry (0-2 yrs),5,Bachelor's,145000.0,Germany,On-site,Enterprise (5000+),Automotive
LLM Engineer,Lead (10+ yrs),2,Master's,249000.0,UAE,On-site,Startup (1-50),Energy
AI Research Scientist,Entry (0-2 yrs),8,PhD,142000.0,USA,Hybrid,Startup (1-50),Automotive
AI Product Manager,Mid (3-5 yrs),6,Bootcamp/Self-taught,144000.0,USA,Fully Remote,SME (51-500),Retail
Data Scientist,Lead (10+ yrs),3,Bootcamp/Self-taught,138000.0,China,Fully Remote,SME (51-500),Healthcare
Data Engineer (AI),Mid (3-5 yrs),6,Bootcamp/Self-taught,130000.0,Singapore,Hybrid,Enterprise (5000+),Retail
AI Engineer,Entry (0-2 yrs),2,Bootcamp/Self-taught,100000.0,France,On-site,Startup (1-50),Media
Computer Vision Engineer,Senior (6-9 yrs),9,Bootcamp/Self-taught,176000.0,Global,On-site,Startup (1-50),Media
Senior ML Engineer,Mid (3-5 yrs),6,Master's,309000.0,Singapore,Fully Remote,Big Tech (FAANG+),Technology
Robotics Engineer (AI),Mid (3-5 yrs),10,Associate's,125000.0,Switzerland,Hybrid,SME (51-500),Finance
AI Product Manager,Senior (6-9 yrs),6,Associate's,252000.0,Switzerland,Hybrid,Big Tech (FAANG+),Finance
Data Engineer (AI),Entry (0-2 yrs),5,Bachelor's,130000.0,UAE,On-site,Startup (1-50),Government
AI Solutions Architect,Entry (0-2 yrs),15,Bootcamp/Self-taught,180000.0,USA,On-site,Enterprise (5000+),Research
Data Engineer (AI),Entry (0-2 yrs),7,Bootcamp/Self-taught,130000.0,USA,Hybrid,SME (51-500),Manufacturing
NLP Engineer,Senior (6-9 yrs),8,PhD,267000.0,Global,Hybrid,SME (51-500),Healthcare
AI Compliance Manager,Lead (10+ yrs),5,PhD,153000.0,Canada,Fully Remote,Startup (1-50),Finance
Robotics Engineer (AI),Senior (6-9 yrs),6,PhD,175000.0,Australia,On-site,SME (51-500),Energy
AI Product Manager,Lead (10+ yrs),10,PhD,140000.0,China,Hybrid,Startup (1-50),Education
Prompt Engineer,Entry (0-2 yrs),2,Bachelor's,127000.0,Australia,On-site,Big Tech (FAANG+),Consulting
AI Research Scientist,Entry (0-2 yrs),7,Associate's,115000.0,USA,Fully Remote,Mid-size (501-5000),Retail
AI Research Scientist,Senior (6-9 yrs),4,Master's,258000.0,France,Hybrid,Big Tech (FAANG+),Retail
Prompt Engineer,Lead (10+ yrs),5,PhD,240000.0,USA,On-site,Mid-size (501-5000),Education
Multimodal AI Engineer,Mid (3-5 yrs),8,Bootcamp/Self-taught,160000.0,China,Fully Remote,Startup (1-50),Healthcare
LLM Engineer,Lead (10+ yrs),3,Associate's,239000.0,Australia,Fully Remote,Enterprise (5000+),Consulting
MLOps Engineer,Mid (3-5 yrs),6,PhD,182000.0,USA,Hybrid,Mid-size (501-5000),Retail
Data Scientist,Lead (10+ yrs),2,Associate's,182000.0,UAE,Hybrid,Enterprise (5000+),Media
Data Engineer (AI),Senior (6-9 yrs),5,Associate's,213000.0,USA,Hybrid,Big Tech (FAANG+),Automotive
Data Scientist,Mid (3-5 yrs),6,Bachelor's,140000.0,Japan,Hybrid,Big Tech (FAANG+),Consulting
AI Solutions Architect,Entry (0-2 yrs),6,Bootcamp/Self-taught,246000.0,USA,Fully Remote,Enterprise (5000+),Automotive
AI Product Manager,Senior (6-9 yrs),6,Bootcamp/Self-taught,190000.0,Australia,On-site,Enterprise (5000+),Consulting
Deep Learning Engineer,Senior (6-9 yrs),9,Associate's,161000.0,France,Hybrid,SME (51-500),Education
Robotics Engineer (AI),Lead (10+ yrs),8,Associate's,155000.0,Netherlands,Fully Remote,Startup (1-50),Research
Senior ML Engineer,Senior (6-9 yrs),11,Associate's,180000.0,Netherlands,On-site,SME (51-500),Automotive
Robotics Engineer (AI),Senior (6-9 yrs),6,Bachelor's,125000.0,India,Hybrid,Enterprise (5000+),Education
Senior Data Scientist,Lead (10+ yrs),9,Master's,261600.0,USA,On-site,SME (51-500),Automotive
Prompt Engineer,Entry (0-2 yrs),1,Bootcamp/Self-taught,129000.0,USA,Hybrid,Enterprise (5000+),Healthcare
Robotics Engineer (AI),Lead (10+ yrs),8,PhD,125000.0,China,Fully Remote,Enterprise (5000+),Manufacturing
AI Compliance Manager,Lead (10+ yrs),10,Bootcamp/Self-taught,175000.0,UK,On-site,Enterprise (5000+),Manufacturing
AI Compliance Manager,Entry (0-2 yrs),3,Associate's,100000.0,USA,Hybrid,SME (51-500),Research
AI Agent Developer,Mid (3-5 yrs),3,PhD,215000.0,Netherlands,On-site,Mid-size (501-5000),Education
AI Business Analyst,Entry (0-2 yrs),8,Bachelor's,96000.0,Singapore,Fully Remote,Enterprise (5000+),Research
AI Ethics Officer,Entry (0-2 yrs),10,Associate's,110000.0,Switzerland,Fully Remote,Enterprise (5000+),Healthcare
AI Business Analyst,Entry (0-2 yrs),7,PhD,95000.0,Singapore,On-site,Startup (1-50),Research
Multimodal AI Engineer,Lead (10+ yrs),3,Master's,360000.0,UK,Hybrid,Big Tech (FAANG+),Government
Senior ML Engineer,Senior (6-9 yrs),9,Master's,246000.0,Germany,Fully Remote,Enterprise (5000+),Research
Data Engineer (AI),Lead (10+ yrs),8,Bootcamp/Self-taught,264000.0,USA,On-site,Big Tech (FAANG+),Consulting
AI Compliance Manager,Entry (0-2 yrs),8,PhD,126000.0,Canada,Fully Remote,Big Tech (FAANG+),Research
AI Product Manager,Entry (0-2 yrs),10,Bootcamp/Self-taught,151000.0,Singapore,Fully Remote,Big Tech (FAANG+),Media
Computer Vision Engineer,Senior (6-9 yrs),5,Master's,199000.0,Australia,On-site,SME (51-500),Healthcare
MLOps Engineer,Mid (3-5 yrs),8,Master's,130000.0,Australia,On-site,Startup (1-50),Automotive
Data Scientist,Lead (10+ yrs),4,PhD,234000.0,USA,Fully Remote,Big Tech (FAANG+),Manufacturing
Data Scientist,Senior (6-9 yrs),5,PhD,233000.0,USA,Hybrid,Enterprise (5000+),Consulting
Generative AI Engineer,Mid (3-5 yrs),7,PhD,171000.0,UAE,Hybrid,SME (51-500),Healthcare
LLM Engineer,Lead (10+ yrs),3,Master's,160000.0,China,On-site,Big Tech (FAANG+),Energy
AI Ethics Officer,Lead (10+ yrs),6,Bachelor's,220000.0,USA,Hybrid,SME (51-500),Energy
RAG Engineer,Senior (6-9 yrs),7,PhD,202000.0,Singapore,Fully Remote,Startup (1-50),Technology
Computer Vision Engineer,Senior (6-9 yrs),7,PhD,336000.0,USA,Hybrid,Enterprise (5000+),Research
LLM Engineer,Lead (10+ yrs),6,Master's,260000.0,Canada,On-site,Mid-size (501-5000),Finance
AI Business Analyst,Entry (0-2 yrs),2,Master's,119000.0,USA,On-site,Startup (1-50),Energy
AI Security Engineer,Mid (3-5 yrs),7,Associate's,140000.0,India,Hybrid,Mid-size (501-5000),Retail
AI Ethics Officer,Senior (6-9 yrs),10,Master's,167000.0,USA,Hybrid,Startup (1-50),Government
Robotics Engineer (AI),Mid (3-5 yrs),4,Associate's,140000.0,USA,Hybrid,SME (51-500),Media
Prompt Engineer,Entry (0-2 yrs),3,Associate's,140000.0,Global,On-site,Big Tech (FAANG+),Healthcare
Multimodal AI Engineer,Mid (3-5 yrs),6,Associate's,209000.0,Canada,Fully Remote,Big Tech (FAANG+),Consulting
AI Agent Developer,Lead (10+ yrs),3,Bootcamp/Self-taught,348000.0,USA,Hybrid,Big Tech (FAANG+),Finance
AI Business Analyst,Mid (3-5 yrs),5,Bachelor's,147000.0,USA,Hybrid,Mid-size (501-5000),Consulting
Generative AI Engineer,Mid (3-5 yrs),6,Bootcamp/Self-taught,196000.0,USA,Fully Remote,Mid-size (501-5000),Consulting
Robotics Engineer (AI),Senior (6-9 yrs),6,Master's,246000.0,USA,Hybrid,Startup (1-50),Manufacturing
ML Engineer,Lead (10+ yrs),9,PhD,137000.0,China,Fully Remote,Enterprise (5000+),Research
AI Security Engineer,Lead (10+ yrs),8,Master's,305000.0,Singapore,Hybrid,Enterprise (5000+),Technology
LLM Engineer,Senior (6-9 yrs),4,Master's,340000.0,USA,Fully Remote,Enterprise (5000+),Education
RAG Engineer,Lead (10+ yrs),2,Bootcamp/Self-taught,196000.0,UAE,On-site,Startup (1-50),Manufacturing
AI Compliance Manager,Senior (6-9 yrs),10,Associate's,171000.0,UK,Hybrid,Big Tech (FAANG+),Manufacturing
NLP Engineer,Lead (10+ yrs),9,Bootcamp/Self-taught,274000.0,Netherlands,Fully Remote,Big Tech (FAANG+),Government
AI Solutions Architect,Entry (0-2 yrs),11,Bachelor's,180000.0,Switzerland,Hybrid,Startup (1-50),Consulting
AI Product Manager,Entry (0-2 yrs),9,Master's,140000.0,Australia,Hybrid,Mid-size (501-5000),Energy
Robotics Engineer (AI),Senior (6-9 yrs),7,Bootcamp/Self-taught,288000.0,USA,Fully Remote,Big Tech (FAANG+),Media
Deep Learning Engineer,Entry (0-2 yrs),4,PhD,141000.0,France,Fully Remote,Enterprise (5000+),Research
AI Product Manager,Entry (0-2 yrs),7,Associate's,140000.0,India,Fully Remote,Mid-size (501-5000),Energy
ML Engineer,Entry (0-2 yrs),7,Bootcamp/Self-taught,150000.0,USA,Hybrid,Enterprise (5000+),Manufacturing
AI Compliance Manager,Lead (10+ yrs),6,Bootcamp/Self-taught,214000.0,UK,Hybrid,Big Tech (FAANG+),Energy
AI Compliance Manager,Mid (3-5 yrs),6,PhD,179000.0,USA,Hybrid,SME (51-500),Education
AI Product Manager,Lead (10+ yrs),4,Bootcamp/Self-taught,312000.0,Global,Hybrid,Big Tech (FAANG+),Consulting
AI Product Manager,Mid (3-5 yrs),6,Bootcamp/Self-taught,191000.0,USA,On-site,Enterprise (5000+),Consulting
AI Product Manager,Entry (0-2 yrs),10,Bachelor's,153000.0,USA,Hybrid,Enterprise (5000+),Consulting
Computer Vision Engineer,Entry (0-2 yrs),8,Associate's,145000.0,France,Hybrid,Startup (1-50),Technology
AI Infrastructure Eng,Lead (10+ yrs),9,Bootcamp/Self-taught,140000.0,India,Hybrid,SME (51-500),Government
NLP Engineer,Entry (0-2 yrs),10,Bachelor's,145000.0,Canada,Hybrid,Mid-size (501-5000),Media
AI Business Analyst,Lead (10+ yrs),6,Bootcamp/Self-taught,216000.0,USA,Hybrid,Enterprise (5000+),Education
AI Ethics Officer,Senior (6-9 yrs),12,Associate's,141000.0,USA,Fully Remote,Startup (1-50),Government
AI Agent Developer,Senior (6-9 yrs),4,Associate's,197000.0,Canada,Fully Remote,Enterprise (5000+),Research
AI Business Analyst,Lead (10+ yrs),3,Bachelor's,216000.0,USA,Fully Remote,Big Tech (FAANG+),Finance
AI Business Analyst,Entry (0-2 yrs),2,Bootcamp/Self-taught,95000.0,Australia,Hybrid,Enterprise (5000+),Healthcare
Robotics Engineer (AI),Senior (6-9 yrs),5,PhD,231000.0,UAE,Hybrid,Enterprise (5000+),Technology
AI Product Manager,Mid (3-5 yrs),5,PhD,162000.0,Germany,Hybrid,Enterprise (5000+),Energy
NLP Engineer,Lead (10+ yrs),10,Bachelor's,325000.0,Canada,Hybrid,Big Tech (FAANG+),Government
LLM Engineer,Entry (0-2 yrs),8,Bootcamp/Self-taught,184000.0,USA,Hybrid,Mid-size (501-5000),Government
Multimodal AI Engineer,Entry (0-2 yrs),5,Bootcamp/Self-taught,160000.0,Netherlands,On-site,Startup (1-50),Automotive
Generative AI Engineer,Lead (10+ yrs),4,PhD,354000.0,Switzerland,Fully Remote,Mid-size (501-5000),Research
MLOps Engineer,Entry (0-2 yrs),9,Bootcamp/Self-taught,134000.0,USA,Fully Remote,Enterprise (5000+),Education
Generative AI Engineer,Senior (6-9 yrs),6,Bootcamp/Self-taught,209000.0,Singapore,Hybrid,Enterprise (5000+),Automotive
Generative AI Engineer,Lead (10+ yrs),7,Bootcamp/Self-taught,209000.0,Netherlands,Hybrid,Startup (1-50),Technology
AI Solutions Architect,Lead (10+ yrs),13,Master's,384000.0,USA,On-site,SME (51-500),Finance
AI Agent Developer,Mid (3-5 yrs),7,Master's,200000.0,USA,On-site,Mid-size (501-5000),Government
AI Business Analyst,Entry (0-2 yrs),7,Bootcamp/Self-taught,95000.0,Germany,Hybrid,SME (51-500),Energy
LLM Engineer,Senior (6-9 yrs),8,PhD,240000.0,Germany,Fully Remote,Mid-size (501-5000),Manufacturing
Prompt Engineer,Senior (6-9 yrs),4,PhD,155000.0,France,Hybrid,SME (51-500),Research
Senior ML Engineer,Lead (10+ yrs),7,Bootcamp/Self-taught,180000.0,China,Hybrid,Mid-size (501-5000),Retail
AI Business Analyst,Senior (6-9 yrs),3,Bachelor's,130000.0,Australia,On-site,Mid-size (501-5000),Manufacturing
AI Engineer,Entry (0-2 yrs),5,Bachelor's,118000.0,USA,Hybrid,SME (51-500),Education
Prompt Engineer,Senior (6-9 yrs),3,Bachelor's,206000.0,USA,Fully Remote,Enterprise (5000+),Automotive
Robotics Engineer (AI),Entry (0-2 yrs),10,Associate's,125000.0,USA,Fully Remote,SME (51-500),Finance
Senior ML Engineer,Senior (6-9 yrs),12,Associate's,274000.0,Germany,Fully Remote,Big Tech (FAANG+),Energy
AI Business Analyst,Entry (0-2 yrs),7,Associate's,95000.0,USA,Hybrid,Startup (1-50),Energy
AI Product Manager,Senior (6-9 yrs),10,Bachelor's,161000.0,Japan,Fully Remote,Mid-size (501-5000),Technology
MLOps Engineer,Lead (10+ yrs),4,Master's,285000.0,USA,Hybrid,Mid-size (501-5000),Consulting
Prompt Engineer,Mid (3-5 yrs),3,PhD,153000.0,Switzerland,Hybrid,Enterprise (5000+),Healthcare
MLOps Engineer,Entry (0-2 yrs),7,Master's,165000.0,UK,Hybrid,Big Tech (FAANG+),Retail
MLOps Engineer,Entry (0-2 yrs),6,Bootcamp/Self-taught,228000.0,USA,Hybrid,Big Tech (FAANG+),Government
ML Engineer,Mid (3-5 yrs),4,Bachelor's,168000.0,UK,On-site,Enterprise (5000+),Automotive
Senior ML Engineer,Senior (6-9 yrs),5,Bootcamp/Self-taught,226000.0,Germany,On-site,Enterprise (5000+),Automotive
AI Research Scientist,Mid (3-5 yrs),10,PhD,273000.0,USA,Fully Remote,Big Tech (FAANG+),Healthcare
Deep Learning Engineer,Entry (0-2 yrs),3,Associate's,154000.0,USA,Hybrid,Big Tech (FAANG+),Media
AI Infrastructure Eng,Mid (3-5 yrs),6,Bachelor's,140000.0,France,On-site,SME (51-500),Energy
Deep Learning Engineer,Senior (6-9 yrs),6,Master's,141000.0,India,Fully Remote,SME (51-500),Technology
ML Engineer,Lead (10+ yrs),5,PhD,268000.0,USA,Fully Remote,SME (51-500),Automotive
LLM Engineer,Mid (3-5 yrs),8,Master's,231000.0,USA,On-site,SME (51-500),Education
Senior Data Scientist,Senior (6-9 yrs),6,Bootcamp/Self-taught,193000.0,USA,Fully Remote,Mid-size (501-5000),Technology
Data Engineer (AI),Mid (3-5 yrs),4,PhD,243000.0,USA,Hybrid,Mid-size (501-5000),Research
Prompt Engineer,Mid (3-5 yrs),1,PhD,118000.0,UK,On-site,SME (51-500),Healthcare
Senior Data Scientist,Lead (10+ yrs),11,Associate's,261600.0,USA,Fully Remote,Mid-size (501-5000),Technology
Generative AI Engineer,Mid (3-5 yrs),8,Associate's,150000.0,USA,Hybrid,Startup (1-50),Government
AI Ethics Officer,Entry (0-2 yrs),9,Associate's,110000.0,Japan,Fully Remote,Mid-size (501-5000),Government
AI Ethics Officer,Mid (3-5 yrs),12,Bachelor's,170000.0,USA,Hybrid,Enterprise (5000+),Manufacturing
Robotics Engineer (AI),Lead (10+ yrs),8,Associate's,154000.0,UK,Hybrid,Startup (1-50),Automotive
LLM Engineer,Lead (10+ yrs),8,Bootcamp/Self-taught,334000.0,UAE,Hybrid,Big Tech (FAANG+),Manufacturing
AI Security Engineer,Mid (3-5 yrs),3,Associate's,219000.0,USA,Fully Remote,Enterprise (5000+),Education
AI Infrastructure Eng,Entry (0-2 yrs),9,Associate's,140000.0,Japan,Hybrid,Enterprise (5000+),Healthcare
AI Engineer,Senior (6-9 yrs),6,Associate's,224000.0,USA,Hybrid,Mid-size (501-5000),Healthcare
NLP Engineer,Entry (0-2 yrs),4,Bachelor's,145000.0,UAE,Fully Remote,SME (51-500),Research
AI Product Manager,Lead (10+ yrs),7,Master's,254000.0,Germany,Hybrid,Enterprise (5000+),Healthcare
Senior Data Scientist,Entry (0-2 yrs),12,PhD,157000.0,UK,On-site,Mid-size (501-5000),Consulting
Prompt Engineer,Entry (0-2 yrs),2,Master's,166000.0,USA,On-site,Big Tech (FAANG+),Government
MLOps Engineer,Entry (0-2 yrs),5,Master's,130000.0,France,Hybrid,SME (51-500),Finance
ML Engineer,Lead (10+ yrs),7,Associate's,298000.0,USA,On-site,Enterprise (5000+),Finance
Data Scientist,Mid (3-5 yrs),5,PhD,234000.0,USA,On-site,Big Tech (FAANG+),Technology
Robotics Engineer (AI),Entry (0-2 yrs),6,PhD,175000.0,USA,On-site,Mid-size (501-5000),Education
AI Solutions Architect,Lead (10+ yrs),6,Associate's,309000.0,USA,Fully Remote,Mid-size (501-5000),Healthcare
AI Solutions Architect,Mid (3-5 yrs),13,Master's,180000.0,Germany,Fully Remote,Startup (1-50),Finance
LLM Engineer,Entry (0-2 yrs),3,Bootcamp/Self-taught,160000.0,France,Hybrid,Startup (1-50),Finance
MLOps Engineer,Mid (3-5 yrs),3,PhD,130000.0,Netherlands,Hybrid,Startup (1-50),Media
AI Security Engineer,Entry (0-2 yrs),4,Master's,178000.0,USA,Hybrid,Enterprise (5000+),Education
RAG Engineer,Entry (0-2 yrs),2,Bootcamp/Self-taught,145000.0,USA,Hybrid,SME (51-500),Retail
AI Product Manager,Lead (10+ yrs),5,PhD,140000.0,India,Fully Remote,Enterprise (5000+),Energy
NLP Engineer,Senior (6-9 yrs),5,Associate's,255000.0,USA,On-site,Startup (1-50),Automotive
Senior Data Scientist,Lead (10+ yrs),8,Master's,261600.0,Germany,Hybrid,Big Tech (FAANG+),Media
AI Business Analyst,Lead (10+ yrs),2,Associate's,154000.0,USA,Hybrid,Startup (1-50),Education
AI Infrastructure Eng,Mid (3-5 yrs),6,PhD,140000.0,India,On-site,Big Tech (FAANG+),Education
AI Infrastructure Eng,Lead (10+ yrs),7,Bootcamp/Self-taught,324000.0,USA,Fully Remote,Big Tech (FAANG+),Energy
Multimodal AI Engineer,Senior (6-9 yrs),3,Bootcamp/Self-taught,221000.0,USA,Fully Remote,Startup (1-50),Healthcare
AI Agent Developer,Senior (6-9 yrs),6,Bootcamp/Self-taught,348000.0,USA,Fully Remote,Big Tech (FAANG+),Consulting
AI Solutions Architect,Senior (6-9 yrs),7,PhD,328000.0,UK,Fully Remote,Enterprise (5000+),Automotive
Senior ML Engineer,Mid (3-5 yrs),6,Master's,180000.0,UK,Hybrid,Startup (1-50),Education
AI Infrastructure Eng,Mid (3-5 yrs),7,PhD,140000.0,India,On-site,SME (51-500),Energy
AI Research Scientist,Lead (10+ yrs),12,PhD,217000.0,Canada,Fully Remote,SME (51-500),Retail
AI Engineer,Lead (10+ yrs),4,Bootcamp/Self-taught,212000.0,Canada,On-site,Big Tech (FAANG+),Energy
Computer Vision Engineer,Lead (10+ yrs),5,Master's,209000.0,Australia,Hybrid,SME (51-500),Healthcare
Generative AI Engineer,Mid (3-5 yrs),5,Associate's,239000.0,Switzerland,Hybrid,Big Tech (FAANG+),Finance
